match_id,date,year,venue,team1,team2,over,phase,bowler,runs_batter,runs_total,is_boundary,is_dot,is_wicket,dismissal_kind,is_out
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,4,Powerplay,Imran Tahir,0,0,False,True,0,,False
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,4,Powerplay,Imran Tahir,1,1,False,False,0,,False
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,4,Powerplay,Imran Tahir,1,1,False,False,0,,False
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,5,Powerplay,DL Chahar,1,1,False,False,0,,False
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,6,Powerplay,Imran Tahir,0,0,False,True,0,,False
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,6,Powerplay,Imran Tahir,0,0,False,True,0,,False
1,2017-04-06,2017,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Mumbai Indians,6,Powerplay,Imran Tahir,0,0,False,True,1,bowled,True
6,2017-04-09,2017,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,8,Middle,AS Rajpoot,0,0,False,True,0,,False
6,2017-04-09,2017,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,8,Middle,AS Rajpoot,1,1,False,False,0,,False
6,2017-04-09,2017,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,9,Middle,SP Narine,0,0,False,True,0,,False
6,2017-04-09,2017,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,9,Middle,SP Narine,0,0,False,True,0,,False
6,2017-04-09,2017,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,9,Middle,SP Narine,1,1,False,False,0,,False
6,2017-04-09,2017,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,9,Middle,SP Narine,0,0,False,True,1,lbw,True
9,2017-04-12,2017,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,3,Powerplay,A Nehra,0,0,False,True,0,,False
9,2017-04-12,2017,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,3,Powerplay,A Nehra,3,3,False,False,0,,False
9,2017-04-12,2017,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,4,Powerplay,Rashid Khan,1,1,False,False,0,,False
9,2017-04-12,2017,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,4,Powerplay,Rashid Khan,0,0,False,True,1,lbw,True
11,2017-04-14,2017,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,1,Powerplay,STR Binny,0,0,False,True,0,,False
11,2017-04-14,2017,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,2,Powerplay,S Badree,0,0,False,True,1,bowled,True
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,9,Middle,AJ Tye,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,9,Middle,AJ Tye,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,10,Middle,RA Jadeja,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,10,Middle,RA Jadeja,0,0,False,True,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,10,Middle,RA Jadeja,0,0,False,True,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,11,Middle,MM Patel,2,2,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,11,Middle,MM Patel,4,4,True,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,12,Middle,Basil Thampi,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,12,Middle,Basil Thampi,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,12,Middle,Basil Thampi,0,0,False,True,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,13,Middle,MM Patel,4,4,True,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,13,Middle,MM Patel,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,14,Middle,DR Smith,0,0,False,True,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,14,Middle,DR Smith,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,15,Middle,RA Jadeja,0,0,False,True,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,15,Middle,RA Jadeja,0,0,False,True,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,15,Middle,RA Jadeja,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,15,Middle,RA Jadeja,6,6,True,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,15,Middle,RA Jadeja,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,16,Death,AJ Tye,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,16,Death,AJ Tye,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,17,Death,Basil Thampi,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,17,Death,Basil Thampi,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,17,Death,Basil Thampi,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,18,Death,AJ Tye,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,18,Death,AJ Tye,1,1,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,19,Death,P Kumar,4,4,True,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,19,Death,P Kumar,2,2,False,False,0,,False
15,2017-04-16,2017,Wankhede Stadium,Mumbai Indians,Gujarat Lions,19,Death,P Kumar,2,2,False,False,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,5,Powerplay,CH Morris,0,0,False,True,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,5,Powerplay,CH Morris,0,0,False,True,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,5,Powerplay,CH Morris,0,0,False,True,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,5,Powerplay,CH Morris,0,0,False,True,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,5,Powerplay,CH Morris,1,1,False,False,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,6,Powerplay,A Mishra,1,1,False,False,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,7,Middle,PJ Cummins,2,2,False,False,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,7,Middle,PJ Cummins,1,1,False,False,0,,False
23,2017-04-22,2017,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,8,Middle,A Mishra,0,0,False,True,1,caught,True
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,7,Middle,DT Christian,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,7,Middle,DT Christian,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,7,Middle,DT Christian,4,4,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,8,Middle,Washington Sundar,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,8,Middle,Washington Sundar,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,9,Middle,Imran Tahir,4,4,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,9,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,9,Middle,Imran Tahir,4,4,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,9,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,9,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,9,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,10,Middle,JD Unadkat,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,10,Middle,JD Unadkat,4,4,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,11,Middle,Imran Tahir,2,2,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,12,Middle,BA Stokes,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,12,Middle,BA Stokes,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,13,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,13,Middle,Imran Tahir,4,4,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,13,Middle,Imran Tahir,6,6,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,13,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,13,Middle,Imran Tahir,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,13,Middle,Imran Tahir,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,14,Middle,BA Stokes,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,14,Middle,BA Stokes,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,14,Middle,BA Stokes,4,4,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,14,Middle,BA Stokes,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,15,Middle,SN Thakur,6,6,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,15,Middle,SN Thakur,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,15,Middle,SN Thakur,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,16,Death,Imran Tahir,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,16,Death,Imran Tahir,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,17,Death,JD Unadkat,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,17,Death,JD Unadkat,0,1,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,17,Death,JD Unadkat,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,18,Death,BA Stokes,0,1,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,18,Death,BA Stokes,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,18,Death,BA Stokes,1,1,False,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,19,Death,JD Unadkat,6,6,True,False,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,19,Death,JD Unadkat,0,0,False,True,0,,False
27,2017-04-24,2017,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,19,Death,JD Unadkat,0,0,False,True,1,caught and bowled,True
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,9,Middle,Ankit Soni,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,9,Middle,Ankit Soni,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,10,Middle,SK Raina,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,10,Middle,SK Raina,1,1,False,False,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,11,Middle,Ankit Soni,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,11,Middle,Ankit Soni,1,1,False,False,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,11,Middle,Ankit Soni,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,11,Middle,Ankit Soni,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,11,Middle,Ankit Soni,1,1,False,False,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,12,Middle,RA Jadeja,0,0,False,True,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,12,Middle,RA Jadeja,1,1,False,False,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,12,Middle,RA Jadeja,1,1,False,False,0,,False
33,2017-04-29,2017,Saurashtra Cricket Association Stadium,Gujarat Lions,Mumbai Indians,13,Middle,JP Faulkner,0,0,False,True,1,caught,True
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,7,Middle,P Negi,0,0,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,7,Middle,P Negi,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,8,Middle,SR Watson,2,2,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,8,Middle,SR Watson,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,8,Middle,SR Watson,0,0,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,8,Middle,SR Watson,4,4,True,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,9,Middle,P Negi,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,9,Middle,P Negi,2,2,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,9,Middle,P Negi,0,0,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,10,Middle,AF Milne,4,4,True,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,10,Middle,AF Milne,0,0,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,10,Middle,AF Milne,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,11,Middle,P Negi,0,0,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,11,Middle,P Negi,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,12,Middle,YS Chahal,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,13,Middle,P Negi,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,13,Middle,P Negi,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,13,Middle,P Negi,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,14,Middle,A Choudhary,0,0,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,14,Middle,A Choudhary,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,14,Middle,A Choudhary,4,4,True,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,14,Middle,A Choudhary,4,4,True,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,15,Middle,YS Chahal,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,15,Middle,YS Chahal,0,2,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,15,Middle,YS Chahal,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,16,Death,SR Watson,4,4,True,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,16,Death,SR Watson,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,16,Death,SR Watson,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,16,Death,SR Watson,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,17,Death,A Choudhary,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,17,Death,A Choudhary,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,18,Death,S Aravind,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,18,Death,S Aravind,6,6,True,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,18,Death,S Aravind,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,18,Death,S Aravind,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,19,Death,SR Watson,0,1,False,True,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,19,Death,SR Watson,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,19,Death,SR Watson,1,1,False,False,0,,False
36,2017-05-01,2017,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,19,Death,SR Watson,4,4,True,False,0,,False
43,2017-05-06,2017,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,12,Middle,CJ Anderson,4,4,True,False,0,,False
43,2017-05-06,2017,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,12,Middle,CJ Anderson,1,1,False,False,0,,False
43,2017-05-06,2017,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,13,Middle,A Mishra,3,3,False,False,0,,False
43,2017-05-06,2017,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,14,Middle,Z Khan,1,1,False,False,0,,False
43,2017-05-06,2017,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,14,Middle,Z Khan,1,1,False,False,0,,False
43,2017-05-06,2017,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,15,Middle,K Rabada,0,0,False,True,1,caught,True
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,4,Powerplay,S Kaul,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,5,Powerplay,Mohammad Nabi,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,5,Powerplay,Mohammad Nabi,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,5,Powerplay,Mohammad Nabi,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,6,Powerplay,S Kaul,2,2,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,6,Powerplay,S Kaul,2,2,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,6,Powerplay,S Kaul,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,6,Powerplay,S Kaul,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,6,Powerplay,S Kaul,2,2,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,7,Middle,Mohammad Nabi,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,8,Middle,Rashid Khan,4,4,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,8,Middle,Rashid Khan,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,9,Middle,Mohammed Siraj,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,9,Middle,Mohammed Siraj,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,9,Middle,Mohammed Siraj,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,10,Middle,Rashid Khan,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,10,Middle,Rashid Khan,6,6,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,11,Middle,S Kaul,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,11,Middle,S Kaul,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,12,Middle,B Kumar,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,12,Middle,B Kumar,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,12,Middle,B Kumar,4,4,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,12,Middle,B Kumar,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,13,Middle,MC Henriques,4,4,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,13,Middle,MC Henriques,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,13,Middle,MC Henriques,4,4,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,13,Middle,MC Henriques,4,4,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,13,Middle,MC Henriques,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,14,Middle,Rashid Khan,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,14,Middle,Rashid Khan,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,14,Middle,Rashid Khan,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,14,Middle,Rashid Khan,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,15,Middle,Mohammed Siraj,2,2,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,15,Middle,Mohammed Siraj,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,15,Middle,Mohammed Siraj,1,1,False,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,15,Middle,Mohammed Siraj,4,4,True,False,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,16,Death,Rashid Khan,0,0,False,True,0,,False
46,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,16,Death,Rashid Khan,0,0,False,True,0,,False
